PR Number,Title,State,URL,Created At,Merged At
225,chore: bump to v0.3.6,closed,,2023-09-15T02:37:19Z,2023-09-15T02:48:33Z
223,fix: react render cause dnd not work,closed,,2023-09-14T09:25:39Z,2023-09-14T10:03:57Z
222,feat: add drill function on the temporal field,closed,,2023-09-14T08:56:36Z,2023-09-14T09:21:49Z
220,refactor: delete auth-wrapper lib,closed,,2023-09-12T06:36:04Z,2023-09-12T06:36:59Z
219,feat: use new dsl_parser,closed,,2023-09-12T05:20:07Z,2023-09-12T06:09:32Z
218,feat: adjust inferred field type,closed,,2023-09-06T04:01:21Z,2023-09-06T05:07:25Z
216,chore: bump to v0.3.5,closed,,2023-09-01T08:34:34Z,2023-09-01T08:42:26Z
215,feat: share charts beta version,closed,,2023-09-01T07:13:17Z,2023-09-01T07:46:54Z
214,chore: update readme && default params,closed,,2023-08-30T09:46:15Z,2023-08-30T12:00:49Z
213,refactor: compress wasm,closed,,2023-08-29T14:58:55Z,2023-08-29T15:31:54Z
209,chore: bump to v0.3.4,closed,,2023-08-24T08:39:28Z,2023-08-24T08:39:43Z
206,fix: version is empty when export code,closed,,2023-08-23T08:38:36Z,2023-08-23T09:21:12Z
205,feat: auto fill new field in old chart config,closed,,2023-08-23T07:37:41Z,2023-08-23T08:15:59Z
202,chore: bump to v0.3.3,closed,,2023-08-17T10:20:51Z,2023-08-17T10:54:49Z
200,feat: support dataframe of spark,closed,,2023-08-15T09:53:02Z,2023-08-15T10:01:35Z
199,chore: bump to v0.3.2,closed,,2023-08-10T12:06:48Z,2023-08-10T12:07:06Z
198,chore: bump to v0.3.2a,closed,,2023-08-10T10:48:06Z,2023-08-10T11:29:09Z
197,chore: bump to v0.3.1,closed,,2023-08-10T02:53:47Z,2023-08-10T02:54:20Z
195,chore: modify pypi authors,closed,,2023-08-09T05:10:06Z,2023-08-09T05:10:21Z
194,chore: bump to v0.3.0,closed,,2023-08-08T10:32:25Z,2023-08-08T10:33:05Z
193,chore: bump to v0.3.0a1,closed,,2023-08-08T09:54:05Z,2023-08-08T10:02:25Z
191,doc: update slack url,closed,,2023-08-04T06:44:15Z,2023-08-04T06:44:47Z
190,chore: bump to v0.2.2,closed,,2023-08-03T14:13:14Z,2023-08-03T14:38:39Z
186,feat: upgrade graphic-walker,closed,,2023-07-28T05:15:59Z,2023-07-28T05:16:20Z
185,refactor data parser,closed,,2023-07-28T03:07:19Z,2023-07-28T03:27:10Z
183,chore: bump to v0.2.0,closed,,2023-07-24T14:25:56Z,2023-07-25T02:59:48Z
182,refactor: app index.tsx code,closed,,2023-07-24T13:58:22Z,2023-07-24T14:10:40Z
181,fix: preview default show first chart,closed,,2023-07-22T00:50:13Z,2023-07-22T00:50:23Z
180,chore: bump to v0.2.0a5,closed,,2023-07-21T10:22:57Z,2023-07-21T11:10:16Z
177,fix: communication data type bug,closed,,2023-07-20T09:58:05Z,2023-07-20T09:58:13Z
176,chore: bump to v0.2.0a4,closed,,2023-07-20T08:04:56Z,2023-07-20T08:16:26Z
175,chore: bump to v0.2.0a3,closed,,2023-07-18T07:20:05Z,2023-07-18T07:51:14Z
174,chore: bump to v0.2.0a2,closed,,2023-07-14T10:19:12Z,2023-07-14T10:20:45Z
173,chore: bump to v0.2.0a2,closed,,2023-07-14T10:03:13Z,None
172,feat: improve dispaly and save chart,closed,,2023-07-14T09:43:09Z,2023-07-14T09:56:55Z
169,feat: add tips on start,closed,,2023-07-12T07:16:45Z,2023-07-12T07:17:13Z
168,feat: add display chart by invoke function,closed,,2023-07-12T03:59:33Z,2023-07-12T04:15:26Z
167,feat: remove iframe in preview html,closed,,2023-07-11T14:34:20Z,None
166,fix: communication kernel,closed,,2023-07-11T10:13:07Z,2023-07-11T10:13:15Z
165,chore: bump to v0.2.0a1,closed,,2023-07-11T07:44:44Z,2023-07-11T09:41:01Z
164,feat: sendMsg add timeout param & modify cloud function show,closed,,2023-07-11T07:12:15Z,2023-07-11T07:14:23Z
163,extract code of tool & fix dependencies version,closed,,2023-07-11T07:04:05Z,2023-07-11T07:04:20Z
162,feat: preview chart when no kernel,closed,,2023-07-11T06:32:31Z,2023-07-11T06:33:08Z
158,doc: modify contact information,closed,,2023-07-07T03:40:04Z,2023-07-07T03:41:04Z
157,fix: export config bug,closed,,2023-07-05T12:29:09Z,2023-07-05T14:15:43Z
156,feat: add the adaptation of different jupyter,closed,,2023-07-05T08:43:39Z,2023-07-05T09:35:51Z
155,add feature that save config to json file ,closed,,2023-07-05T05:54:38Z,2023-07-05T06:01:28Z
153,fix: invoke code & communication & ci,closed,,2023-07-04T07:31:47Z,2023-07-04T07:48:44Z
148,feat: use new communication on jupyter,closed,,2023-07-01T09:06:19Z,2023-07-01T09:33:04Z
147,fix: streamlit large data limit,closed,,2023-07-01T09:03:37Z,2023-07-01T09:04:38Z
146,#145 doc: fix typos,closed,,2023-06-28T09:28:03Z,2023-06-30T07:26:10Z
144,fix: types & lint issues,closed,,2023-06-25T15:57:59Z,2023-06-30T01:26:48Z
143,chore: bump to v0.1.11,closed,,2023-06-25T11:33:42Z,2023-06-25T11:34:34Z
142,Feat: add custom data parser ,closed,,2023-06-25T10:24:53Z,2023-06-25T11:21:56Z
140,refactor: refactor check_update,closed,,2023-06-25T03:30:35Z,2023-06-25T03:55:53Z
138,refactor: refactor pygwalker,closed,,2023-06-22T11:54:01Z,2023-06-23T00:48:57Z
136,chore: bump to v0.1.10,closed,,2023-06-20T07:23:40Z,2023-06-20T07:25:47Z
135,feat: modify get_formated_spec_params_code max_line,closed,,2023-06-20T05:59:05Z,2023-06-20T06:11:47Z
134,feat: add modin test,closed,,2023-06-19T15:09:13Z,2023-06-20T03:01:04Z
133,fix: fix to_html bug,closed,,2023-06-19T14:14:47Z,2023-06-19T14:55:27Z
131,Added modin.🐼 suppport.,closed,,2023-06-17T06:41:44Z,2023-06-19T13:53:12Z
130,style: adjust gwalker_props.py code style,closed,,2023-06-15T08:23:21Z,2023-06-15T10:42:47Z
129,feat: Also added modin.🐼 support.,closed,,2023-06-13T15:53:14Z,None
128,fix: remove data restrictions for non-Jupyter env,closed,,2023-06-12T08:55:38Z,2023-06-14T05:29:37Z
121,[Release] v0.1.9.1,closed,,2023-05-31T12:09:03Z,2023-05-31T12:29:20Z
120,[fix] fix format invoke code and 'undefine' id,closed,,2023-05-31T12:03:52Z,2023-05-31T12:06:15Z
116,[Release] v0.1.9,closed,,2023-05-25T13:45:22Z,2023-05-25T15:06:16Z
115,refactor: remove submodule dependencies: graphic-walker && udpate auth-wrapper version,closed,,2023-05-25T13:34:05Z,2023-05-25T13:40:18Z
114,[Feat] Add multi ways to upload and download chart,closed,,2023-05-15T02:37:52Z,2023-05-24T07:01:31Z
113,[Release] v0.1.8,closed,,2023-05-12T04:06:36Z,2023-05-12T06:47:13Z
109,[Feat]: Support multiple ways to pass parameter 'spec',closed,,2023-05-10T02:28:58Z,None
108,[Chore] Bump GW version to v0.3.5,closed,,2023-05-09T10:29:10Z,2023-05-12T04:06:06Z
106,[Feat]: Tunnel with Jupyter Comms,closed,,2023-05-08T07:15:03Z,None
105,[Feat-Dev] Synchronously load data to browser,closed,,2023-05-05T03:32:42Z,2023-05-05T03:33:05Z
104,[Feat] Synchronously load data to browser,closed,,2023-04-28T01:41:32Z,2023-05-08T07:24:30Z
102,[Workflow]: Upload Packages to Artifacts when Running Publish PyPI,closed,,2023-04-23T05:51:20Z,2023-04-23T06:05:29Z
100,workflow:Publish PyPI,closed,,2023-04-21T06:31:06Z,2023-04-21T06:50:02Z
99,[Feat]: Allows to serialize all Python classes with __str__ method,closed,,2023-04-17T17:30:58Z,2023-04-18T15:02:35Z
96,[Feat] Support specifying field meta as an argument,closed,,2023-04-09T19:13:29Z,2023-04-18T15:02:12Z
95,[Feat] Support configuring user-wide privacy policy,closed,,2023-04-06T17:38:26Z,2023-04-10T02:19:51Z
93,fix: wrong download script,closed,,2023-03-31T09:07:35Z,2023-03-31T11:12:37Z
89,fix: update gw to main,closed,,2023-03-26T18:35:00Z,2023-03-26T18:41:02Z
88,B fix 02,closed,,2023-03-26T18:14:36Z,2023-03-26T18:23:34Z
87,[Feat]: Support Plotly Dash enviroment,closed,,2023-03-20T10:44:54Z,None
84,Feat export code,closed,,2023-03-16T18:27:18Z,None
82,Add DataCamp Workspace to list of supported environments,closed,,2023-03-16T08:58:15Z,2023-03-16T12:56:46Z
79,[Refactor] Build pygwalker-app from an independent package,closed,,2023-03-13T07:58:52Z,2023-03-13T09:17:55Z
77,build[0.1.4.10]:bump graphic-walker to 0.2.15,closed,,2023-03-12T13:34:31Z,2023-03-12T13:41:20Z
75,test: Add automated build tests,closed,,2023-03-10T01:54:20Z,None
74,[Feat]: Support Streamlit enviroment and make Jupyter and Streamlit optional,closed,,2023-03-09T06:48:16Z,2023-03-09T19:04:54Z
73,[Feat] Support exporting and importing UI specifications in code,closed,,2023-03-08T17:17:46Z,None
67,[Refactor]: build web app in pygwalker only,closed,,2023-03-06T17:34:36Z,2023-03-06T17:35:03Z
66,[Feat]: Support Specified Dark Theme,closed,,2023-03-06T16:38:26Z,2023-03-06T16:40:24Z
61,[Refactor]: Build Widget in pygwalker instead of graphic-walker,closed,,2023-03-05T14:20:50Z,None
57,[Feat]: Support Polars DataFrame and make Pandas and Polars optional,closed,,2023-03-02T15:45:05Z,2023-03-03T17:40:39Z
53,[Feat]: Support Aggregation and DnD for non-position channels.,closed,,2023-02-28T15:23:22Z,2023-03-01T03:45:55Z
52,[Doc] Update screenshots with new UI themes,closed,,2023-02-28T14:34:58Z,2023-02-28T14:37:16Z
51,[Fix]: Unexpectly displays Unicode characters as hex digits,closed,,2023-02-28T07:38:28Z,2023-02-28T09:37:53Z
48,[Feat]: Support different themes including dark theme,closed,,2023-02-27T19:34:15Z,2023-02-27T19:55:00Z
46,fix: slack link,closed,,2023-02-27T14:55:00Z,2023-02-27T15:04:47Z
45,"Revert ""[Feat]: Dump dataSource in tight mode to reduce .ipynb file size.""",closed,,2023-02-27T14:19:40Z,2023-02-27T14:19:48Z
44,[Feat]: Dump dataSource in tight mode to reduce .ipynb file size.,closed,,2023-02-27T12:17:38Z,2023-02-27T12:29:30Z
38,[Feat]: Allow editing meta-info of data at any time,closed,,2023-02-24T18:37:35Z,2023-02-24T18:53:23Z
35,[Fix]: Encoding error with non-string column names,closed,,2023-02-23T19:31:46Z,2023-02-24T21:51:22Z
34,[Fix]: Temporal locales and format,closed,,2023-02-23T18:52:20Z,2023-02-23T18:58:35Z
31,[Fix]: JSON.parse errors when DataFrame contains special characters,closed,,2023-02-22T19:45:10Z,2023-02-22T19:53:27Z
30,[Fix]:Vega-Lite error with special chars in field id,closed,,2023-02-22T18:23:03Z,2023-02-22T19:04:54Z
25,[Feat]: Added to_html API to pygwalker,closed,,2023-02-22T10:46:53Z,2023-02-22T12:47:09Z
19,[Feat]: Support using in Databricks Notebooks,closed,,2023-02-21T20:17:34Z,2023-02-21T20:24:54Z
14,Correct typo,closed,,2023-02-21T07:48:56Z,2023-02-21T07:58:40Z
9,[windows]Open templates in utf8 encoding,closed,,2023-02-20T17:52:33Z,2023-02-20T18:11:11Z
7,[Docs]Support more envs,closed,,2023-02-20T15:05:20Z,2023-02-20T15:05:45Z
6,[Feat]: Change JS module format to support Kaggle Notebooks,closed,,2023-02-20T10:20:38Z,2023-02-20T10:32:09Z
5,[Fix]:issue of parsing nan,closed,,2023-02-20T10:15:52Z,2023-02-20T10:16:36Z
3,Update README.md,closed,,2023-02-18T01:07:07Z,2023-02-18T12:45:46Z
2,[Fix] binder deps,closed,,2023-02-18T00:13:19Z,2023-02-18T00:18:06Z
