PR Number,Title,State,URL,Created At,Merged At
15176,refactor SimpleMetricsCountSampler,open,,2025-02-24T23:27:16Z,None
15175,Bump com.diffplug.spotless:spotless-maven-plugin from 2.44.2 to 2.44.3,closed,,2025-02-24T08:56:38Z,2025-02-24T14:27:55Z
15174,Bump org.testcontainers:testcontainers from 1.20.4 to 1.20.5,closed,,2025-02-24T08:56:28Z,2025-02-25T01:43:41Z
15173,Bump org.awaitility:awaitility from 4.2.2 to 4.3.0,closed,,2025-02-24T08:56:17Z,2025-03-06T01:43:56Z
15172,Bump com.alibaba.fastjson2:fastjson2 from 2.0.55 to 2.0.56,closed,,2025-02-24T08:55:51Z,2025-02-25T01:43:33Z
15171,Bump org.apache.maven.plugins:maven-compiler-plugin from 3.13.0 to 3.14.0,closed,,2025-02-24T08:55:30Z,2025-02-25T01:43:26Z
15170,Bump junit_platform_version from 1.11.4 to 1.12.0,closed,,2025-02-24T08:55:20Z,2025-02-25T01:43:18Z
15169,Bump spring-boot-3.version from 3.4.2 to 3.4.3,closed,,2025-02-24T08:54:58Z,2025-02-25T01:43:09Z
15168,Bump junit_jupiter_version from 5.11.4 to 5.12.0,closed,,2025-02-24T08:53:53Z,2025-02-26T01:40:54Z
15167,Bump tomcat.version from 8.5.100 to 10.1.36,closed,,2025-02-24T08:53:45Z,2025-02-25T01:42:49Z
15164,[3.3] Optimized Wrapper#getWrapper and some unit tests,closed,,2025-02-22T15:32:23Z,2025-03-03T01:59:05Z
15163,[3.3] Optimized RpcMessageHandler to reduce thread pool usage,closed,,2025-02-20T08:12:37Z,2025-02-21T02:31:50Z
15161,:recycle: move dubbo mertics and tracing to observability,open,,2025-02-20T05:09:14Z,None
15157,FIX gRPC-related URL object caused a NullPointerException (NPE),closed,,2025-02-18T04:09:17Z,2025-02-21T02:23:10Z
15155,Bump org.yaml:snakeyaml from 2.3 to 2.4,closed,,2025-02-17T08:38:51Z,2025-02-19T01:50:50Z
15154,Bump com.alibaba.fastjson2:fastjson2 from 2.0.54 to 2.0.55,closed,,2025-02-17T08:38:41Z,2025-02-19T01:51:02Z
15153,Bump io.projectreactor:reactor-core from 3.7.2 to 3.7.3,closed,,2025-02-17T08:38:19Z,2025-02-19T01:51:09Z
15152,Bump io.micrometer:micrometer-core from 1.14.3 to 1.14.4,closed,,2025-02-17T08:38:02Z,2025-02-19T01:51:20Z
15151,Bump io.micrometer:micrometer-tracing-bom from 1.4.2 to 1.4.3,closed,,2025-02-17T08:37:53Z,2025-02-19T01:57:25Z
15150,Bump byte-buddy_version from 1.17.0 to 1.17.1,closed,,2025-02-17T08:37:25Z,2025-02-19T01:57:53Z
15149,Bump io.micrometer:micrometer-bom from 1.14.3 to 1.14.4,closed,,2025-02-17T08:37:14Z,2025-02-19T01:57:35Z
15148,Bump netty4_version from 4.1.117.Final to 4.1.118.Final,closed,,2025-02-17T08:37:06Z,2025-02-19T01:57:45Z
15147,Bump io.zipkin.reporter2:zipkin-reporter-bom from 3.4.3 to 3.5.0,closed,,2025-02-17T08:36:51Z,2025-02-20T01:31:27Z
15146,Bump tomcat.version from 8.5.100 to 10.1.35,closed,,2025-02-17T08:36:41Z,2025-02-19T01:59:16Z
15145,Bump spring-6.version from 6.2.2 to 6.2.3,closed,,2025-02-17T08:36:24Z,2025-02-19T01:59:06Z
15143,[3.4] Get authority by calling HttpServletRequest#getServerName,closed,,2025-02-17T07:44:30Z,None
15142,Get authority by calling HttpServletRequest#getServerName,closed,,2025-02-17T07:39:53Z,None
15141,[3.3] Get authority by calling HttpServletRequest#getServerName,closed,,2025-02-17T06:46:17Z,2025-02-18T02:56:47Z
15139,Fix native support generic service,closed,,2025-02-17T03:35:58Z,2025-02-24T14:38:34Z
15136,Fix 3.2 ci,closed,,2025-02-16T11:46:25Z,2025-02-17T11:20:33Z
15135,Remove duplicate dependencies.,closed,,2025-02-14T06:22:49Z,2025-02-16T07:35:16Z
15134,"Revert ""Bump com.ctrip.framework.apollo:apollo-client from 2.3.0 to 2.4.0""",closed,,2025-02-14T00:34:21Z,None
15131,[3.3]Fix:triple protocol echoService invoke.,closed,,2025-02-13T09:36:25Z,None
15130,"[3.3] Revert ""feat:dubbo-remoting-zookeeper-curator5 remove dubbo-test module (#15082)""",closed,,2025-02-13T08:53:59Z,None
15129,issue #14980,open,,2025-02-12T15:13:58Z,None
15127,[3.2]Fix:triple protocol echoService invoke.,closed,,2025-02-12T10:31:07Z,2025-02-13T11:01:36Z
15126,[3.2] Getting all nacos instances without subscription,closed,,2025-02-12T06:38:50Z,2025-02-13T10:52:57Z
15125,feat: remove useless dependency,closed,,2025-02-11T11:14:35Z,2025-02-14T14:33:21Z
15122,Ignore RejectedExecutionException if executor is shutdown during submit task,closed,,2025-02-10T09:47:33Z,2025-02-13T10:49:34Z
15120,Bump com.ctrip.framework.apollo:apollo-mockserver from 2.3.0 to 2.4.0,closed,,2025-02-10T08:21:53Z,2025-02-11T02:32:20Z
15119,Bump commons-logging:commons-logging from 1.3.4 to 1.3.5,closed,,2025-02-10T08:21:23Z,2025-02-11T02:32:13Z
15118,Bump io.opentelemetry:opentelemetry-bom from 1.46.0 to 1.47.0,closed,,2025-02-10T08:21:20Z,2025-02-11T02:32:05Z
15117,Bump com.ctrip.framework.apollo:apollo-client from 2.3.0 to 2.4.0,closed,,2025-02-10T08:20:48Z,2025-02-11T02:31:57Z
15115,Fix triple protocol for native image,open,,2025-02-09T15:43:34Z,None
15113,Try register Service Instance after export,closed,,2025-02-08T08:43:07Z,2025-02-11T14:58:28Z
15112,Fix some minor issues discovered by PMD plugins,open,,2025-02-07T13:45:53Z,None
15110,[3.3] Getting all nacos instances without subscription,closed,,2025-02-07T09:23:29Z,None
15109,Fix zookeeper reflection type describer registrar path,closed,,2025-02-06T15:02:57Z,2025-02-06T15:22:42Z
15104,Bump byte-buddy_version from 1.16.1 to 1.17.0,closed,,2025-02-03T08:48:13Z,2025-02-04T23:56:23Z
15103,Bump com.google.code.gson:gson from 2.11.0 to 2.12.1,closed,,2025-02-03T08:47:52Z,2025-02-04T23:56:31Z
15102,Bump org.webjars:redoc from 2.1.5 to 2.3.0,closed,,2025-02-03T08:47:30Z,2025-02-04T23:56:45Z
15101,Bump org.webjars:swagger-ui from 5.18.2 to 5.18.3,closed,,2025-02-03T08:47:23Z,2025-02-04T23:56:39Z
15100,Bump commons-codec:commons-codec from 1.17.2 to 1.18.0,closed,,2025-02-03T08:47:08Z,2025-02-04T23:56:53Z
15099,Bump com.alibaba.nacos:nacos-client from 2.4.3 to 2.5.0,closed,,2025-02-03T08:46:40Z,2025-02-04T23:57:03Z
15098,Bump jakarta.validation:jakarta.validation-api from 3.1.0 to 3.1.1,closed,,2025-02-03T08:46:26Z,2025-02-04T23:57:10Z
15097,Bump org.apache.groovy:groovy from 4.0.24 to 4.0.25,closed,,2025-02-03T08:46:18Z,2025-02-08T09:01:48Z
15095,Bump protobuf-java_version from 3.25.5 to 3.25.6,closed,,2025-01-27T08:12:20Z,2025-01-27T08:21:27Z
15094,Bump spring-boot-3.version from 3.4.1 to 3.4.2,closed,,2025-01-27T08:10:42Z,2025-01-28T13:29:03Z
15093,Bump grpc.version from 1.69.0 to 1.70.0,closed,,2025-01-27T08:09:25Z,2025-01-28T13:28:27Z
15089,Refactoring Metadata Unit Tests,open,,2025-01-22T16:52:40Z,None
15086,bugfix: the issue of possible infinite loop when cleaning up expired metadata info,closed,,2025-01-22T06:05:16Z,2025-02-05T03:43:35Z
15085,Devin/1737462635 http3 connection mgmt,closed,,2025-01-21T14:59:26Z,None
15084,Support for Domain-Based Service Registration and Discovery implements by Devin AI,closed,,2025-01-21T12:04:14Z,None
15082,dubbo-remoting-zookeeper-curator5 module remove dubbo-test-check and dubbo-test-common,closed,,2025-01-21T08:22:15Z,2025-02-10T15:11:03Z
15081,Bump io.swagger.core.v3:swagger-annotations from 2.2.27 to 2.2.28,closed,,2025-01-20T08:39:22Z,2025-01-28T14:04:26Z
15080,Bump netty4_version from 4.1.116.Final to 4.1.117.Final,closed,,2025-01-20T08:38:58Z,2025-01-28T14:05:05Z
15079,Bump byte-buddy_version from 1.15.11 to 1.16.1,closed,,2025-01-20T08:38:42Z,2025-01-28T14:05:40Z
15078,Bump io.micrometer:micrometer-tracing-bom from 1.4.1 to 1.4.2,closed,,2025-01-20T08:38:18Z,2025-01-28T14:04:09Z
15077,Bump io.micrometer:micrometer-bom from 1.13.6 to 1.14.3,closed,,2025-01-20T08:37:57Z,2025-01-31T02:31:23Z
15076,Bump io.micrometer:micrometer-core from 1.14.2 to 1.14.3,closed,,2025-01-20T08:37:41Z,2025-01-28T14:04:18Z
15075,Bump io.projectreactor:reactor-core from 3.7.1 to 3.7.2,closed,,2025-01-20T08:37:35Z,2025-01-28T14:04:42Z
15074,Bump swagger_version from 1.6.14 to 1.6.15,closed,,2025-01-20T08:37:21Z,2025-01-28T14:05:17Z
15073,Bump grpc.version from 1.69.0 to 1.69.1,closed,,2025-01-20T08:37:06Z,None
15072,Bump spring-6.version from 6.2.1 to 6.2.2,closed,,2025-01-20T08:36:39Z,2025-01-28T14:06:25Z
15071,Bump com.diffplug.spotless:spotless-maven-plugin from 2.43.0 to 2.44.2,closed,,2025-01-20T08:35:28Z,2025-01-28T14:03:50Z
15065,Remove unused plugin,closed,,2025-01-19T14:46:42Z,2025-02-08T09:13:38Z
15064,dubbo-rpc module remove dubbo-test-check,closed,,2025-01-19T01:25:27Z,2025-01-19T14:21:04Z
15060,Remove duplicated invokers in registry notification,open,,2025-01-16T09:31:48Z,None
15058,fix:Remove the configuration to avoid impacting users' default configuration values.,closed,,2025-01-13T15:18:18Z,2025-01-14T03:46:48Z
15057,Bump commons-codec:commons-codec from 1.17.1 to 1.17.2,closed,,2025-01-13T08:08:48Z,2025-01-19T14:33:00Z
15056,Bump org.eclipse.jetty:jetty-maven-plugin from 9.4.56.v20240826 to 9.4.57.v20241219,closed,,2025-01-13T08:07:54Z,2025-01-26T12:14:08Z
15055,Bump com.diffplug.spotless:spotless-maven-plugin from 2.43.0 to 2.44.1,closed,,2025-01-13T08:07:40Z,None
15054,Bump io.opentelemetry:opentelemetry-bom from 1.45.0 to 1.46.0,closed,,2025-01-13T08:07:21Z,2025-01-28T14:04:51Z
15053,Bump com.alibaba.fastjson2:fastjson2 from 2.0.53 to 2.0.54,closed,,2025-01-13T08:07:12Z,2025-01-28T14:03:20Z
15052,Bump jetty_version from 9.4.56.v20240826 to 9.4.57.v20241219,closed,,2025-01-13T08:06:36Z,2025-01-28T14:05:32Z
15049,Support pass SSLSession in Invocation to check permission,closed,,2025-01-10T09:09:26Z,2025-01-13T03:15:31Z
15046,Remove datasource status checker,closed,,2025-01-09T15:55:28Z,2025-01-28T14:08:08Z
15039,Bump io.micrometer:micrometer-bom from 1.13.6 to 1.14.2,closed,,2025-01-06T08:19:49Z,None
15038,Bump netty4_version from 4.1.115.Final to 4.1.116.Final,closed,,2025-01-06T08:19:17Z,2025-01-07T03:21:49Z
15037,Bump junit_jupiter_version from 5.11.3 to 5.11.4,closed,,2025-01-06T08:18:21Z,2025-01-07T15:37:21Z
15036,Bump junit_platform_version from 1.11.3 to 1.11.4,closed,,2025-01-06T08:17:59Z,2025-01-09T14:27:16Z
15035,Disable testWriteUTF on Windows,closed,,2025-01-05T10:42:44Z,2025-01-05T12:01:46Z
15034,Fix testDecode_Backspace,closed,,2025-01-05T07:40:59Z,2025-01-05T08:06:12Z
15033,Fix TelnetCodecTest in Windows,closed,,2025-01-03T08:34:27Z,2025-01-03T08:34:34Z
15032,Add a configuration to determine whether to enable the point-to-point network interface,closed,,2025-01-03T03:26:54Z,2025-01-10T13:12:31Z
15030,Fix CI Upload Configuration,closed,,2025-01-02T01:45:39Z,2025-01-03T02:26:05Z
15029,opt: client supports requests to server-streaming endpoints without parameters,closed,,2024-12-31T08:03:22Z,2025-01-06T02:55:17Z
15028,update README.md,closed,,2024-12-30T17:09:05Z,2025-01-03T06:01:50Z
15027,Bump org.openjdk.nashorn:nashorn-core from 15.4 to 15.6,closed,,2024-12-30T08:26:16Z,2025-01-04T02:32:02Z
15026,feat: server stream supports requests without parameters,closed,,2024-12-30T06:32:07Z,2024-12-31T06:52:02Z
15025,Replace upload artifact results,closed,,2024-12-27T01:41:19Z,2024-12-27T09:20:19Z
15019,optimize: support http1 automatic keepalive setting,closed,,2024-12-25T09:10:54Z,2024-12-26T10:16:09Z
15017,Bugfix: An instance of the subclass of RegistryConfig should be added to configsCache as the RegistryConfig class type #15016,closed,,2024-12-24T18:25:13Z,2025-01-26T12:36:22Z
15015,correcting spelling mistakes,closed,,2024-12-24T09:24:33Z,2025-01-04T03:06:12Z
15014,remove unnecessary protocolRevisionsToUrls and build newServiceUrls d…,closed,,2024-12-24T07:31:36Z,None
15012,Bump spring-boot-3.version from 3.4.0 to 3.4.1,closed,,2024-12-23T08:27:12Z,2025-01-05T07:42:42Z
15006,Check the md5 of the metadata cache file,closed,,2024-12-20T02:54:16Z,2025-02-28T02:12:08Z
15002,Bump org.openjdk.nashorn:nashorn-core from 15.4 to 15.5,closed,,2024-12-16T08:32:57Z,None
15001,Bump io.projectreactor:reactor-core from 3.7.0 to 3.7.1,closed,,2024-12-16T08:32:19Z,2025-01-04T02:32:28Z
15000,Bump byte-buddy_version from 1.15.10 to 1.15.11,closed,,2024-12-16T08:32:15Z,2025-01-04T03:07:17Z
14999,Bump org.webjars:webjars-locator-lite from 1.0.0 to 1.0.1,closed,,2024-12-16T08:31:59Z,2025-01-04T03:07:56Z
14998,Bump org.apache.dubbo.extensions:dubbo-rpc-rest from 3.3.0 to 3.3.1,closed,,2024-12-16T08:31:31Z,2025-01-05T07:42:51Z
14997,Bump log4j2_version from 2.24.2 to 2.24.3,closed,,2024-12-16T08:31:26Z,2025-01-05T07:43:04Z
14996,Bump io.swagger.core.v3:swagger-annotations from 2.2.25 to 2.2.27,closed,,2024-12-16T08:31:15Z,2025-01-04T03:04:56Z
